reference,window,set,acc,ci_lo,ci_hi,n_above_null,n_subj,wilcoxon_p,cohens_d,bf01,perm_p,excess_ratio,radial_r,ap_coef,midline_rho,joint_acc,perm_p_fdr
mastoid,stim_0.14_to_0.64s,FRONT-5,0.30654761904761907,0.2916666666666667,0.3217857142857143,35,35,2.9103830456733704e-11,2.292426707061258,4.4182515007366216e-13,0.000999000999000999,1.5021473684210516,-0.6837187401510753,0.012921089060377033,1.0,0.23773809523809525,True
mastoid,stim_0.14_to_0.64s,FRONT-5-local,0.2639285714285714,0.2498809523809524,0.2785714285714285,34,35,4.0745362639427185e-10,1.4350117288018,5.812091743235071e-08,0.000999000999000999,1.5021473684210516,-0.6837187401510753,0.012921089060377033,1.0,0.23773809523809525,True
mastoid,stim_0.14_to_0.64s,OCC-9,0.26904761904761904,0.2548809523809524,0.2825,33,35,5.529727786779404e-10,1.6211277918166638,3.5034021975379168e-09,0.000999000999000999,1.5021473684210516,-0.6837187401510753,0.012921089060377033,1.0,0.23773809523809525,True
mastoid,stim_0.14_to_0.64s,OCC-9-local,0.2305952380952381,0.2204761904761905,0.24059523809523808,32,35,1.6274861991405487e-06,0.9872463849248556,7.81455666014522e-05,0.000999000999000999,1.5021473684210516,-0.6837187401510753,0.012921089060377033,1.0,0.23773809523809525,True
mastoid,stim_0.14_to_0.64s,RIM-4,0.24047619047619048,0.23166666666666663,0.24999999999999994,34,35,5.820766091346741e-11,1.4189846142446325,7.4485420338572e-08,0.000999000999000999,1.5021473684210516,-0.6837187401510753,0.012921089060377033,1.0,0.23773809523809525,True
mastoid,late_1.14_to_2.64s,FRONT-5,0.2901190476190476,0.2779761904761905,0.30238095238095236,35,35,2.9103830456733704e-11,2.4362233638237014,8.059097232579422e-14,0.000999000999000999,3.516970387243733,-0.49883516480852547,0.03601882275582127,0.9285714285714287,0.2970238095238095,True
mastoid,late_1.14_to_2.64s,FRONT-5-local,0.24059523809523808,0.2311904761904762,0.2503571428571429,32,35,4.918547347187996e-09,1.3655079899163314,1.7157403119151249e-07,0.000999000999000999,3.516970387243733,-0.49883516480852547,0.03601882275582127,0.9285714285714287,0.2970238095238095,True
mastoid,late_1.14_to_2.64s,OCC-9,0.22904761904761906,0.2204761904761905,0.2380952380952381,31,35,2.2177118808031082e-08,1.0643203266563932,2.2019398017947838e-05,0.000999000999000999,3.516970387243733,-0.49883516480852547,0.03601882275582127,0.9285714285714287,0.2970238095238095,True
mastoid,late_1.14_to_2.64s,OCC-9-local,0.21202380952380953,0.2030952380952381,0.22154761904761902,26,35,0.007912247616332024,0.4186824284585991,0.3910261153374305,0.00999000999000999,3.516970387243733,-0.49883516480852547,0.03601882275582127,0.9285714285714287,0.2970238095238095,True
mastoid,late_1.14_to_2.64s,RIM-4,0.2073809523809524,0.19988095238095235,0.2148809523809524,23,35,0.042006322008091956,0.3165875648492953,1.1533407155757618,0.06393606393606394,3.516970387243733,-0.49883516480852547,0.03601882275582127,0.9285714285714287,0.2970238095238095,False
