reference,window,channel,x,y,dist_cz,row_acc,col_acc,pattern,row_p,col_p,row_null_mean,row_p_fdr,col_p_fdr
csd,prestim_-0.50_to_0.00s,PO7,-0.3660548999796478,-0.5038313462318709,0.622769793137825,0.20607142857142857,0.14607142857142857,0.08131756245004582,0.1048951048951049,0.000999000999000999,0.20013011904761904,False,True
csd,prestim_-0.50_to_0.00s,PO5,-0.3202971422372838,-0.4408511957539812,0.5449220459139874,0.20976190476190476,0.1529761904761905,0.12341860695123952,0.02097902097902098,0.000999000999000999,0.1999729761904762,True,True
csd,prestim_-0.50_to_0.00s,PO3,-0.19572631237744492,-0.46110229606836256,0.500923264379275,0.2123809523809524,0.1544047619047619,0.12162615965456335,0.004995004995004995,0.000999000999000999,0.2000177380952381,True,True
csd,prestim_-0.50_to_0.00s,POz,5.720010448548868e-17,-0.4670742986901498,0.4670742986901498,0.2423809523809524,0.13142857142857142,0.10282898174410796,0.000999000999000999,0.04295704295704296,0.19991690476190477,True,True
csd,prestim_-0.50_to_0.00s,PO4,0.19572631237744492,-0.46110229606836256,0.500923264379275,0.21869047619047619,0.14773809523809525,0.05154370826110114,0.000999000999000999,0.000999000999000999,0.1998184523809524,True,True
csd,prestim_-0.50_to_0.00s,PO6,0.3202971422372838,-0.4408511957539812,0.5449220459139874,0.21607142857142858,0.1442857142857143,0.03416104096738667,0.000999000999000999,0.000999000999000999,0.19988238095238095,True,True
csd,prestim_-0.50_to_0.00s,PO8,0.3660548999796478,-0.5038313462318709,0.622769793137825,0.2336904761904762,0.14702380952380953,0.0525625727747573,0.000999000999000999,0.000999000999000999,0.20002142857142854,True,True
csd,prestim_-0.50_to_0.00s,CB1,-0.6222539674441618,-0.6222539674441617,0.88,0.20964285714285713,0.12595238095238095,0.04181526637788475,0.017982017982017984,0.39760239760239763,0.20002714285714285,True,False
csd,prestim_-0.50_to_0.00s,O1,-0.19244644966295849,-0.5922892699155132,0.622769793137825,0.21714285714285714,0.13535714285714287,0.20606750040768754,0.001998001998001998,0.001998001998001998,0.19976249999999998,True,True
csd,prestim_-0.50_to_0.00s,Oz,7.626730337718967e-17,-0.622769793137825,0.622769793137825,0.24142857142857144,0.14047619047619048,0.23781085416784437,0.000999000999000999,0.000999000999000999,0.1998717857142857,True,True
csd,prestim_-0.50_to_0.00s,O2,0.19244644966295849,-0.5922892699155132,0.622769793137825,0.2175,0.14285714285714285,0.13070620974719013,0.000999000999000999,0.000999000999000999,0.19965595238095238,True,True
csd,prestim_-0.50_to_0.00s,CB2,0.6222539674441618,-0.6222539674441617,0.88,0.2075,0.14261904761904762,0.08981574296939983,0.06493506493506493,0.000999000999000999,0.1999672619047619,False,True
csd,prestimTRIM_-0.50_to_-0.10s,FP1,-0.1924464496629584,0.5922892699155132,0.6227697931378249,0.31607142857142856,0.19285714285714287,0.7482227193247564,0.000999000999000999,0.000999000999000999,0.20017345238095238,True,True
csd,prestimTRIM_-0.50_to_-0.10s,FPZ,0.0,0.622769793137825,0.622769793137825,0.3523809523809524,0.13166666666666665,1.0,0.000999000999000999,0.03496503496503497,0.20007928571428574,True,True
csd,prestimTRIM_-0.50_to_-0.10s,FP2,0.1924464496629584,0.5922892699155132,0.6227697931378249,0.33011904761904765,0.17583333333333334,0.8292387467420864,0.000999000999000999,0.000999000999000999,0.20013892857142854,True,True
csd,prestimTRIM_-0.50_to_-0.10s,AF3,-0.19572631237744492,0.46110229606836256,0.500923264379275,0.2563095238095238,0.21583333333333332,0.3410002396573521,0.000999000999000999,0.000999000999000999,0.19986988095238095,True,True
csd,prestimTRIM_-0.50_to_-0.10s,AF4,0.19572631237744492,0.46110229606836256,0.500923264379275,0.25916666666666666,0.17559523809523808,0.3007668294753711,0.000999000999000999,0.000999000999000999,0.20005690476190477,True,True
csd,prestimTRIM_-0.50_to_-0.10s,F7,-0.5038313462318709,0.36605489997964774,0.6227697931378249,0.2511904761904762,0.27690476190476193,0.20729312037906397,0.000999000999000999,0.000999000999000999,0.19978857142857145,True,True
csd,prestimTRIM_-0.50_to_-0.10s,F5,-0.38316449267044905,0.3330798118805041,0.5076979313782504,0.2505952380952381,0.23785714285714285,0.13800071973000827,0.000999000999000999,0.000999000999000999,0.19971416666666666,True,True
csd,prestimTRIM_-0.50_to_-0.10s,F3,-0.2555991277378157,0.31563863605626796,0.4061510343108748,0.24011904761904762,0.16976190476190475,0.12674419128513859,0.000999000999000999,0.000999000999000999,0.19982142857142857,True,True
csd,prestimTRIM_-0.50_to_-0.10s,F1,-0.12679132837194124,0.31381954998058037,0.3384652875855003,0.22916666666666666,0.1319047619047619,0.12384010182992959,0.000999000999000999,0.03496503496503497,0.20006535714285711,True,True
