reference,window,channel,x,y,dist_cz,row_acc,col_acc,pattern,row_p,col_p,row_null_mean
vertex,stim_0.14_to_0.64s,AF4,0.19572631237744492,0.46110229606836256,0.500923264379275,0.25666666666666665,nan,0.29353256773183817,nan,nan,nan
vertex,stim_0.14_to_0.64s,F7,-0.5038313462318709,0.36605489997964774,0.6227697931378249,0.21166666666666667,nan,0.34035264643464835,nan,nan,nan
vertex,stim_0.14_to_0.64s,F5,-0.38316449267044905,0.3330798118805041,0.5076979313782504,0.21833333333333332,nan,0.3880566031082046,nan,nan,nan
vertex,stim_0.14_to_0.64s,F3,-0.2555991277378157,0.31563863605626796,0.4061510343108748,0.2375,nan,0.28573778476378814,nan,nan,nan
vertex,stim_0.14_to_0.64s,F1,-0.12679132837194124,0.31381954998058037,0.3384652875855003,0.24583333333333332,nan,0.19235202917395863,nan,nan,nan
vertex,stim_0.14_to_0.64s,FZ,0.0,0.31139098889535044,0.31139098889535044,0.2783333333333333,nan,0.2786668866289397,nan,nan,nan
vertex,stim_0.14_to_0.64s,F2,0.12679132837194124,0.31381954998058037,0.3384652875855003,0.25416666666666665,nan,0.23387744507155922,nan,nan,nan
vertex,stim_0.14_to_0.64s,F4,0.2555991277378157,0.31563863605626796,0.4061510343108748,0.27,nan,0.31753327757191946,nan,nan,nan
vertex,stim_0.14_to_0.64s,F6,0.38316449267044905,0.3330798118805041,0.5076979313782504,0.235,nan,0.41475798898761945,nan,nan,nan
vertex,stim_0.14_to_0.64s,F8,0.5038313462318709,0.36605489997964774,0.6227697931378249,0.20416666666666666,nan,0.36550191828284373,nan,nan,nan
vertex,stim_0.14_to_0.64s,FT7,-0.5922892699155132,0.19244644966295846,0.622769793137825,0.2125,nan,0.37662439352478827,nan,nan,nan
vertex,stim_0.14_to_0.64s,FC5,-0.4486894406361628,0.17223573916038115,0.4806114480352247,0.22166666666666668,nan,0.42320795214133006,nan,nan,nan
vertex,stim_0.14_to_0.64s,FC3,-0.2988471109399219,0.15889982751154078,0.33846528758550026,0.22416666666666665,nan,0.3669503412253617,nan,nan,nan
vertex,stim_0.14_to_0.64s,FC1,-0.15317259329874983,0.15317259329874983,0.21661875882695025,0.22833333333333333,nan,0.22702240723374703,nan,nan,nan
vertex,stim_0.14_to_0.64s,FCz,0.0,0.15569549444767522,0.15569549444767522,0.2608333333333333,nan,0.2498805116854485,nan,nan,nan
vertex,stim_0.14_to_0.64s,FC2,0.15317259329874983,0.15317259329874983,0.21661875882695025,0.255,nan,0.18882241196808877,nan,nan,nan
vertex,stim_0.14_to_0.64s,FC4,0.2988471109399219,0.15889982751154078,0.33846528758550026,0.24,nan,0.30837520659287326,nan,nan,nan
vertex,stim_0.14_to_0.64s,FC6,0.4486894406361628,0.17223573916038115,0.4806114480352247,0.22083333333333333,nan,0.3278585399369021,nan,nan,nan
vertex,stim_0.14_to_0.64s,FT8,0.5922892699155132,0.19244644966295846,0.622769793137825,0.2175,nan,0.353305677705718,nan,nan,nan
vertex,stim_0.14_to_0.64s,T7,-0.622769793137825,3.8133651688594835e-17,0.622769793137825,0.22583333333333333,nan,0.479310809175706,nan,nan,nan
vertex,stim_0.14_to_0.64s,C5,-0.4670742986901498,2.860005224274434e-17,0.4670742986901498,0.23,nan,0.5437440155238481,nan,nan,nan
vertex,stim_0.14_to_0.64s,C3,-0.31139098889535044,1.9067198891700998e-17,0.31139098889535044,0.21,nan,0.4305712269596053,nan,nan,nan
vertex,stim_0.14_to_0.64s,C1,-0.15569549444767522,9.533599445850499e-18,0.15569549444767522,0.19833333333333333,nan,0.3896329863517483,nan,nan,nan
vertex,stim_0.14_to_0.64s,Cz,0.0,0.0,0.0,0.20833333333333334,nan,0.13523588959995592,nan,nan,nan
vertex,stim_0.14_to_0.64s,C2,0.15569549444767522,9.533599445850499e-18,0.15569549444767522,0.22166666666666668,nan,0.23112288427946898,nan,nan,nan
vertex,stim_0.14_to_0.64s,C4,0.31139098889535044,1.9067198891700998e-17,0.31139098889535044,0.21666666666666667,nan,0.246077261753261,nan,nan,nan
vertex,stim_0.14_to_0.64s,C6,0.4670742986901498,2.860005224274434e-17,0.4670742986901498,0.22083333333333333,nan,0.268868882656859,nan,nan,nan
vertex,stim_0.14_to_0.64s,T8,0.622769793137825,3.8133651688594835e-17,0.622769793137825,0.22833333333333333,nan,0.447365195802627,nan,nan,nan
vertex,stim_0.14_to_0.64s,M1,0.8664628506549251,5.305554783173226e-17,0.8664628506549251,0.26916666666666667,nan,0.43523394452303305,nan,nan,nan
vertex,stim_0.14_to_0.64s,TP7,-0.5922892699155132,-0.19244644966295837,0.6227697931378249,0.23583333333333334,nan,0.6465738399092977,nan,nan,nan
vertex,stim_0.14_to_0.64s,CP5,-0.4486894406361628,-0.17223573916038112,0.4806114480352247,0.24333333333333335,nan,0.7683493551189515,nan,nan,nan
vertex,stim_0.14_to_0.64s,CP3,-0.2988471109399219,-0.15889982751154083,0.33846528758550026,0.21916666666666668,nan,0.40204947373130656,nan,nan,nan
